room_type_reserved,required_car_parking_space,market_segment_type,type_of_meal_plan,lead_time,no_of_special_requests,avg_price_per_room,no_of_week_nights,no_of_adults,no_of_weekend_nights,no_of_children,no_of_previous_bookings_not_canceled,no_of_previous_cancellations,booking_status
3,0,4,0,104,0,132.3,5,2,2,0,0,0,0
0,0,4,0,9,2,88.4,2,2,2,0,0,0,1
0,0,4,3,14,0,109.0,1,1,0,0,0,0,1
3,0,4,0,36,1,168.3,1,3,0,0,0,0,1
3,0,4,0,85,3,149.4,3,2,0,0,0,0,1
0,1,4,3,58,2,90.68,3,2,1,0,0,0,1
0,0,4,0,136,1,99.45,2,2,2,0,0,0,1
0,0,3,1,85,0,125.0,3,2,0,0,0,0,1
1,0,4,0,32,0,198.9,1,2,0,2,0,0,0
3,0,4,0,204,0,137.0,2,3,2,0,0,0,0
0,0,4,3,190,0,67.09,3,2,1,1,0,0,0
0,0,4,0,31,0,104.64,1,2,2,0,0,0,1
0,0,4,0,3,1,87.0,1,2,0,0,0,0,0
0,0,4,3,46,0,67.15,2,2,2,0,0,0,0
0,0,2,0,27,0,65.0,2,1,0,0,0,0,1
0,0,4,0,17,0,93.0,2,2,1,0,0,0,0
0,0,4,0,176,0,125.1,3,2,0,0,0,0,0
0,0,4,3,54,1,83.8,3,2,2,0,0,0,1
3,0,4,0,59,0,168.3,1,3,1,0,0,0,0
0,0,4,0,42,2,88.4,3,2,2,0,0,0,1
0,0,4,0,43,1,79.46,2,2,1,0,0,0,1
0,0,4,0,32,2,111.3,3,2,0,0,0,0,1
0,0,4,3,60,0,74.8,2,2,2,0,0,0,0
0,0,3,0,18,0,68.0,5,2,2,0,0,0,1
0,0,4,3,73,0,85.5,2,2,0,0,0,0,1
0,0,4,3,29,2,111.67,1,2,2,0,0,0,1
0,0,3,0,8,0,95.0,0,2,2,0,0,0,1
0,1,4,3,0,1,161.0,1,2,0,0,0,0,1
0,0,4,0,68,0,109.65,3,2,2,1,0,0,0
0,0,4,0,173,0,85.0,3,2,0,0,0,0,0
0,0,3,0,163,0,96.88,5,2,2,0,0,0,1
0,0,4,0,9,1,80.3,2,2,1,0,0,0,1
3,1,3,0,0,2,45.0,1,2,0,0,7,0,1
0,0,4,0,6,0,85.0,1,1,0,0,0,0,1
0,0,3,0,71,0,105.0,4,3,0,0,0,0,1
0,0,4,0,43,0,83.2,5,2,1,0,0,0,0
0,0,1,0,4,1,0.0,2,2,0,1,7,0,1
0,0,4,0,61,0,99.9,1,2,1,0,0,0,0
0,0,4,3,157,0,85.5,3,2,0,0,0,0,0
0,0,4,0,63,2,88.4,5,2,4,0,0,0,1
5,0,4,0,33,3,215.55,1,3,1,0,0,0,1
0,0,3,0,10,0,109.5,1,2,1,1,0,0,1
0,0,4,0,2,1,127.33,2,2,1,0,0,0,1
0,0,4,0,1,1,135.0,1,2,0,0,0,0,1
3,0,0,0,7,0,110.0,3,1,1,0,0,0,1
5,0,4,0,156,1,158.95,2,2,2,1,0,0,0
0,0,4,3,34,0,108.0,1,2,2,0,0,0,0
0,0,4,0,238,2,95.63,2,2,2,0,0,0,1
0,0,4,0,5,1,91.0,2,2,0,0,0,0,0
0,0,4,0,30,1,99.1,0,1,2,0,0,0,1
0,0,4,1,0,0,210.0,1,2,0,0,0,0,0
0,0,4,3,80,1,125.1,1,2,0,0,0,0,0
0,0,4,0,258,0,100.3,5,2,2,0,0,0,0
5,0,4,0,42,0,168.63,2,2,2,2,0,0,0
3,0,4,0,54,3,106.2,2,2,0,0,0,0,1
0,1,4,3,42,1,115.8,3,2,0,0,0,0,1
0,0,4,3,113,1,116.1,2,2,1,0,0,0,1
3,0,4,0,136,1,144.9,4,2,1,0,0,0,0
0,0,4,3,8,0,112.0,3,1,1,0,0,0,1
0,1,2,0,2,0,67.0,1,1,0,0,6,0,1
0,0,4,0,78,2,96.0,1,1,0,0,0,0,1
3,0,4,0,57,2,137.7,2,3,1,0,0,0,1
0,0,4,3,1,1,81.0,1,2,0,0,0,0,0
0,0,4,3,8,0,119.0,1,1,0,0,0,0,0
0,0,4,3,5,0,68.0,1,1,1,0,0,0,1
0,0,4,0,65,1,104.0,2,2,1,0,0,0,1
0,0,4,3,0,2,168.0,1,2,1,0,0,0,1
0,0,2,0,0,0,116.45,1,2,0,0,0,0,1
0,0,4,1,131,0,94.5,1,2,2,0,0,0,0
3,0,4,0,10,0,112.0,2,1,0,0,0,0,1
3,0,4,0,49,1,168.3,3,3,2,0,0,0,0
3,0,4,0,32,0,159.3,3,3,0,0,0,0,0
0,0,4,0,0,1,149.0,1,1,0,0,0,0,1
3,0,4,0,28,1,99.63,2,2,1,0,0,0,1
3,0,4,0,290,0,86.7,3,2,1,0,0,0,0
0,0,3,0,154,0,72.25,1,2,0,0,0,0,1
0,0,4,3,69,2,79.2,1,2,0,0,0,0,1
0,0,3,0,259,0,90.0,3,2,0,0,0,0,0
3,0,4,0,155,1,137.7,1,3,1,0,0,0,0
3,0,4,0,9,1,127.0,1,3,2,0,0,0,1
0,0,4,0,93,2,90.3,2,2,1,0,0,0,0
0,0,4,0,18,0,73.95,2,2,0,0,0,0,1
0,0,4,0,68,1,108.38,2,2,2,0,0,0,0
4,0,4,0,96,0,129.88,3,2,0,0,0,0,0
0,0,4,3,52,2,74.8,3,2,1,0,0,0,1
1,0,4,0,87,1,112.01,2,0,2,2,0,0,1
0,0,4,3,49,0,105.3,1,2,1,0,0,0,0
0,0,4,0,47,0,105.3,1,2,1,0,0,0,0
0,0,4,3,24,0,74.8,10,2,4,0,0,0,1
0,0,4,0,67,1,104.0,2,2,0,0,0,0,1
0,0,4,0,9,2,90.0,4,2,2,0,0,0,1
3,0,4,0,148,1,112.2,4,2,1,0,0,0,0
0,0,4,0,4,1,109.0,0,2,1,0,0,0,1
3,0,4,0,54,1,123.3,2,2,0,0,0,0,0
3,0,4,0,3,1,136.0,0,2,1,0,0,0,1
3,0,4,0,8,0,171.67,3,2,0,0,0,0,0
0,0,4,0,115,0,89.25,3,2,1,0,0,0,1
0,0,3,0,32,0,85.0,3,2,1,0,0,0,1
0,0,4,3,1,1,98.0,0,2,1,0,0,0,1
5,0,4,0,4,0,190.0,1,2,0,2,0,0,1
0,0,4,0,49,3,117.9,2,2,1,0,0,0,1
0,0,4,3,178,1,80.75,4,2,1,0,0,0,1
0,0,4,0,19,0,149.0,2,2,1,0,0,0,0
0,0,3,0,8,0,86.53,1,2,2,0,0,0,1
0,0,4,1,87,0,176.85,0,2,1,1,0,0,0
3,0,4,0,60,1,82.45,3,2,1,0,0,0,1
0,0,3,0,33,0,85.5,4,2,0,0,0,0,1
3,0,4,0,30,0,122.4,1,1,2,0,0,0,0
0,0,2,0,12,0,65.0,1,1,0,0,8,2,1
3,0,4,0,4,1,124.1,3,1,1,0,0,0,1
0,0,4,0,5,0,75.24,1,2,1,0,0,0,1
0,0,4,0,7,1,124.0,2,2,0,0,0,0,1
0,0,4,0,8,1,91.0,2,2,0,0,0,0,0
1,0,4,0,219,0,86.5,3,0,0,2,0,0,0
1,0,4,0,233,1,81.81,4,2,0,0,0,0,0
0,0,4,0,17,2,141.0,2,2,2,0,0,0,1
0,0,4,0,200,2,106.2,3,2,1,0,0,0,0
1,0,4,0,15,0,83.03,1,2,0,2,0,0,0
0,0,3,0,24,1,85.0,1,2,2,0,0,0,1
0,0,4,3,108,0,103.5,1,2,0,0,0,0,0
5,0,4,0,89,0,162.3,1,2,2,2,0,0,1
3,0,4,0,15,2,152.0,2,3,0,0,0,0,1
0,0,4,0,62,0,117.9,3,2,0,0,0,0,1
0,0,4,3,127,0,53.25,3,2,1,0,0,0,1
0,0,4,0,117,2,128.7,0,3,1,0,0,0,1
0,0,4,0,8,1,75.81,5,2,2,0,0,0,1
5,0,4,0,136,1,170.36,5,2,2,2,0,0,0
0,0,4,0,7,0,89.8,1,1,0,0,0,0,1
3,0,4,1,271,1,144.63,5,2,2,0,0,0,0
0,0,4,0,64,0,105.3,2,2,2,0,0,0,0
0,0,2,0,54,0,65.0,0,1,1,0,0,0,1
5,0,4,1,163,0,192.95,2,2,2,2,0,0,1
1,0,4,0,75,0,78.15,1,2,1,0,0,0,1
0,0,4,3,3,2,133.0,2,1,1,0,0,0,1
0,0,4,3,22,1,0.0,0,2,0,0,0,0,1
0,0,4,3,35,0,98.1,1,2,2,0,0,0,0
1,0,4,0,14,3,138.05,1,0,1,2,0,0,1
0,0,4,0,22,0,124.0,1,2,1,0,0,0,1
0,1,2,0,29,0,67.0,3,1,0,0,0,0,1
0,0,3,0,8,0,72.0,5,2,2,0,0,0,1
3,0,4,0,174,2,115.8,3,2,0,0,0,0,0
0,0,4,3,24,2,119.0,3,2,0,0,0,0,1
0,0,3,0,163,0,80.75,2,2,2,0,0,0,1
1,0,4,0,30,0,139.05,5,2,1,2,0,0,0
3,0,3,0,50,1,90.0,2,3,1,0,0,0,1
0,0,4,0,53,1,94.5,2,2,1,0,0,0,1
3,0,4,1,95,1,183.6,5,2,2,0,0,0,1
0,0,4,0,71,1,58.25,4,2,1,0,0,0,1
3,0,4,0,49,0,159.3,2,3,0,1,0,0,0
3,0,4,0,144,0,140.76,5,3,2,0,0,0,0
0,1,4,0,169,2,118.25,2,2,2,0,0,0,0
3,0,4,0,109,0,86.9,1,2,1,0,0,0,0
0,0,4,0,15,1,130.0,0,2,2,0,0,0,1
0,0,4,0,10,1,127.0,1,2,1,1,0,0,1
1,0,4,0,147,1,6.0,3,0,1,2,0,0,1
3,0,4,0,120,2,92.87,3,2,2,0,0,0,1
3,0,4,0,110,0,149.4,2,2,0,0,0,0,0
0,0,4,0,228,2,90.95,3,2,1,0,0,0,0
0,0,4,3,1,0,79.0,4,2,2,0,0,0,1
0,0,2,0,4,0,99.0,1,1,0,0,0,0,1
0,0,4,0,26,1,110.0,0,2,1,0,0,0,1
0,0,4,0,54,0,130.05,3,3,0,0,0,0,1
0,0,3,0,24,0,46.4,3,2,2,0,0,0,1
0,0,4,3,184,0,94.5,1,2,1,0,0,0,0
0,0,4,0,3,0,134.25,3,1,1,0,0,0,1
0,0,4,3,21,1,79.0,3,2,0,0,0,0,1
0,0,4,0,38,2,99.9,3,2,1,0,0,0,1
0,0,3,1,125,0,68.0,5,1,2,0,0,0,1
3,0,4,0,32,1,107.1,4,3,1,0,0,0,0
0,0,4,3,11,1,81.0,0,2,2,0,0,0,1
0,0,3,0,22,0,43.5,4,2,0,0,0,0,1
0,0,4,0,52,2,72.76,1,2,1,0,0,0,1
0,0,4,3,6,2,159.0,1,1,2,0,0,0,1
0,0,4,0,26,0,101.0,1,2,0,0,0,0,0
0,0,4,1,57,0,127.8,2,2,1,0,0,0,0
0,0,4,0,30,2,161.1,1,2,0,1,0,0,1
0,0,4,0,18,1,80.85,1,2,1,0,0,0,1
1,1,4,0,145,0,115.32,2,2,1,0,0,0,1
0,0,4,3,2,2,98.0,0,2,1,0,0,0,1
0,0,4,3,35,1,99.0,1,2,0,0,0,0,1
3,0,4,0,3,0,176.0,2,1,0,0,0,0,0
0,0,4,3,53,0,79.2,3,2,0,0,0,0,1
3,0,4,0,42,0,140.58,3,2,2,0,0,0,1
0,0,4,3,70,2,79.2,1,2,0,0,0,0,1
3,0,4,0,78,0,130.2,5,1,1,0,0,0,0
0,0,4,0,124,2,118.8,1,2,2,0,0,0,1
0,0,4,0,19,0,87.2,0,2,2,0,0,0,1
0,0,4,0,4,1,93.0,3,2,0,0,0,0,1
3,0,4,0,17,1,119.71,5,2,2,0,0,0,1
0,0,4,0,141,1,147.6,2,2,0,1,0,0,1
0,0,4,0,20,2,67.22,2,2,0,0,0,0,1
3,0,4,0,4,2,97.1,3,2,0,1,0,0,1
3,0,4,0,65,1,125.1,2,2,2,0,0,0,1
0,0,3,0,0,0,45.0,1,1,0,0,8,0,1
0,0,3,0,192,0,102.0,3,1,2,0,0,0,0
3,0,4,0,58,0,127.0,2,2,0,0,0,0,1
3,0,4,0,50,0,159.6,6,3,3,0,0,0,0
0,0,3,0,23,2,95.0,2,2,2,0,0,0,1
0,0,3,0,88,1,60.0,2,2,1,0,0,0,1
0,0,4,3,1,0,79.0,2,2,0,0,0,0,1
5,0,4,0,188,0,168.3,2,2,0,2,0,0,0
0,0,4,3,125,0,79.2,3,2,0,0,0,0,0
0,0,4,3,24,2,88.0,1,1,2,0,0,0,1
0,0,4,3,98,2,79.2,3,2,0,0,0,0,1
3,0,4,0,7,0,133.0,3,3,0,0,0,0,0
0,0,4,3,77,0,116.1,3,2,0,0,0,0,0
0,0,4,3,63,1,63.75,3,2,1,0,0,0,1
5,0,4,0,66,0,207.9,1,2,2,2,0,0,0
0,0,2,0,24,0,50.0,2,2,2,0,0,0,1
0,0,4,3,1,0,67.5,2,2,0,0,0,11,1
0,0,4,0,21,0,123.5,4,2,2,0,0,0,1
0,0,4,0,76,1,89.7,3,2,1,0,0,0,1
0,1,4,0,83,2,105.3,2,2,1,0,0,0,1
0,1,4,0,20,1,12.0,1,2,0,0,0,0,1
0,0,4,0,11,2,90.0,4,2,1,0,0,0,0
0,0,4,0,22,0,139.0,3,2,1,0,0,0,0
3,0,4,0,56,0,112.2,5,1,2,0,0,0,0
0,0,4,3,0,0,88.0,1,2,0,0,0,0,1
0,0,4,0,19,0,69.0,3,2,2,0,0,1,1
5,1,4,0,142,1,186.3,3,2,0,2,0,0,1
3,0,4,0,81,0,95.2,2,2,2,0,0,0,0
0,0,4,0,68,1,92.35,5,1,2,0,0,0,1
0,0,4,0,6,1,87.7,14,2,6,0,0,0,1
0,0,4,0,205,2,126.9,2,2,1,0,0,0,0
0,0,2,0,1,0,79.0,1,1,0,0,1,0,1
3,1,4,0,36,2,148.5,1,2,1,0,0,0,1
0,0,4,0,51,0,54.09,2,2,2,0,0,0,0
0,0,4,3,8,1,87.53,1,1,2,0,0,0,1
3,0,4,0,52,1,186.3,0,3,2,0,0,0,1
0,0,3,0,9,0,54.74,2,1,2,0,0,0,1
0,0,4,0,5,0,88.8,0,2,1,0,0,0,1
3,0,4,0,16,0,106.0,0,2,2,0,0,0,0
3,0,4,0,74,1,132.6,2,2,2,0,0,0,1
0,0,4,3,0,0,75.0,1,2,0,0,0,0,1
3,0,4,0,97,2,104.96,1,2,2,1,0,0,1
0,0,4,0,13,0,115.0,0,1,2,0,0,0,0
0,0,4,0,27,0,111.2,1,2,1,0,0,0,0
0,0,4,0,0,1,98.6,2,2,2,0,0,0,1
3,0,4,0,0,0,119.35,1,1,0,0,0,0,1
0,0,4,0,24,1,141.0,1,2,1,0,0,0,1
0,0,3,0,17,0,95.0,3,2,1,0,0,0,0
0,0,4,3,1,0,91.2,1,2,2,0,0,0,1
0,0,4,0,21,1,102.0,4,2,0,0,0,0,0
3,0,4,0,27,0,132.24,6,2,4,0,0,0,0
3,0,4,0,1,0,106.0,1,1,0,0,0,0,1
0,0,2,0,34,0,66.0,0,1,1,0,0,0,1
0,0,4,0,109,1,76.5,1,2,0,0,0,0,0
3,0,4,0,123,1,117.3,2,1,0,0,0,0,1
0,0,4,3,80,1,85.5,1,2,0,0,0,0,1
0,0,4,0,141,2,128.85,4,2,0,0,0,0,1
0,0,4,0,11,1,73.95,4,2,1,0,0,0,1
0,0,4,0,215,1,92.16,5,2,2,0,0,0,1
0,0,4,0,209,1,90.95,4,2,0,0,0,0,0
0,0,4,3,47,0,65.75,3,2,1,0,0,0,1
0,0,4,3,72,0,109.65,2,2,2,0,0,0,0
3,0,4,0,186,1,112.2,5,2,2,1,0,0,0
0,0,4,0,48,0,73.51,2,2,1,0,0,0,1
0,0,4,0,246,1,114.75,3,2,2,0,0,0,0
0,0,1,0,3,0,0.0,1,1,0,0,0,0,1
0,0,4,0,40,0,109.8,0,2,1,0,0,0,1
3,0,4,0,88,1,119.0,5,3,2,0,0,0,1
0,0,4,3,38,0,52.39,3,2,2,0,0,0,1
0,0,4,3,11,1,89.0,2,2,0,0,0,0,1
3,0,4,0,119,1,116.45,4,2,0,0,0,0,1
3,0,4,0,1,0,100.47,4,2,1,0,0,0,1
0,0,4,0,210,1,83.85,0,2,1,0,0,0,1
3,0,4,0,338,0,87.3,3,2,0,0,0,0,0
0,0,3,0,270,0,62.8,4,2,0,0,0,0,0
0,0,4,3,23,1,91.63,2,2,2,0,0,0,1
3,0,4,0,41,0,82.45,3,2,0,0,0,0,0
0,0,4,0,40,1,106.0,2,2,0,0,0,0,1
0,0,4,3,262,0,63.75,4,2,2,0,0,0,0
0,0,4,3,15,2,102.0,3,2,1,0,0,0,1
0,0,4,0,153,0,102.3,3,1,0,0,0,0,0
0,0,4,1,87,2,185.85,3,2,0,1,0,0,1
3,0,4,0,41,0,110.31,4,1,1,0,0,0,1
0,0,4,0,22,2,107.0,4,2,0,0,0,0,1
0,0,4,0,103,1,93.6,2,2,1,0,0,0,0
0,0,4,0,239,1,107.0,2,2,0,0,0,0,0
0,0,4,3,56,0,88.4,3,2,1,0,0,0,0
0,1,4,3,8,1,88.0,2,2,0,0,0,0,1
0,0,3,0,12,0,72.0,0,1,1,0,0,0,1
0,0,2,0,0,0,75.0,1,1,0,0,0,0,1
0,0,4,0,9,1,80.3,2,2,0,0,0,0,1
0,0,4,3,17,2,114.0,1,2,1,0,0,0,1
3,0,4,0,4,0,135.0,2,1,2,0,0,0,0
0,0,3,0,335,0,90.0,3,1,0,0,0,0,1
0,0,4,0,18,0,107.0,0,2,2,0,0,0,1
5,0,4,0,83,0,168.3,2,2,1,2,0,0,0
0,0,4,3,184,0,69.9,3,2,0,0,0,0,0
3,0,4,0,0,0,158.0,1,3,1,0,0,0,1
0,0,3,0,87,0,77.29,1,2,2,0,0,0,1
0,0,4,0,87,0,134.1,2,2,2,1,0,0,0
0,0,4,0,23,1,108.57,2,2,1,0,0,0,1
5,0,4,0,21,0,161.33,3,2,0,0,0,0,1
0,0,4,3,7,1,86.78,2,2,2,0,0,0,1
3,0,4,0,14,2,205.0,1,3,0,0,0,0,1
3,0,4,0,58,1,72.69,4,2,0,0,0,0,1
0,0,4,3,80,0,79.2,3,2,0,0,0,0,0
0,0,3,1,12,0,107.0,0,2,2,0,0,0,1
0,0,4,0,108,0,90.3,3,2,0,0,0,0,1
0,0,4,3,76,1,79.2,0,2,2,0,0,0,0
3,0,4,0,45,1,112.8,1,2,2,0,0,0,0
0,0,4,0,62,1,121.5,2,2,0,1,0,0,1
0,0,4,3,35,2,74.8,11,2,4,0,0,0,0
0,0,3,0,65,0,100.0,2,1,0,0,0,0,1
3,0,4,0,27,1,107.03,1,2,0,0,0,0,1
0,0,2,0,75,0,65.0,1,1,0,0,6,1,1
0,0,4,0,40,0,72.9,1,1,0,0,0,0,0
0,0,4,0,21,0,103.13,5,2,3,0,0,0,1
0,0,4,0,141,1,111.68,5,2,2,0,0,0,1
3,0,4,0,3,0,106.0,4,2,0,0,0,0,0
0,0,3,0,74,0,81.25,2,2,2,0,0,0,1
0,0,4,3,54,2,79.2,0,2,1,0,0,0,1
0,0,4,0,44,2,88.4,4,2,1,0,0,0,1
0,0,3,0,46,0,112.0,5,2,2,0,0,0,1
0,0,4,1,155,2,173.25,3,2,1,1,0,0,0
3,0,3,0,133,0,90.95,5,2,0,0,0,0,1
0,0,4,3,34,0,71.1,3,2,1,0,0,0,1
0,0,4,3,109,0,89.4,2,2,1,0,0,0,0
0,0,4,0,49,1,90.9,1,1,0,0,0,0,1
3,0,4,0,23,2,115.9,4,2,2,0,0,0,1
0,0,4,0,1,0,120.0,1,1,0,0,0,0,1
5,0,4,0,42,0,175.28,3,2,1,2,0,0,0
0,0,4,0,58,0,73.95,2,2,2,0,0,0,0
0,0,4,0,11,1,151.0,2,2,2,0,0,0,0
0,0,4,0,133,1,121.5,3,1,0,0,0,0,1
0,0,4,3,49,2,79.2,2,2,0,0,0,0,1
0,0,4,0,5,1,142.33,1,2,2,0,0,0,0
0,0,4,0,7,2,91.0,0,1,1,0,0,0,1
0,0,4,0,111,1,101.58,3,2,1,0,0,0,1
5,0,4,0,98,1,156.6,1,2,2,2,0,0,1
3,0,4,0,5,1,136.0,1,2,0,0,0,0,1
0,0,0,0,5,0,95.0,3,1,0,0,0,0,1
0,0,4,3,0,0,89.0,0,1,1,0,0,0,1
0,0,4,0,88,1,76.5,4,2,0,0,0,0,0
3,0,4,0,36,2,147.6,3,2,0,0,0,0,1
0,0,4,3,10,0,102.0,4,2,0,0,0,0,0
3,0,4,0,0,1,95.4,1,1,2,0,0,0,1
0,0,4,0,103,0,99.3,3,2,0,0,0,0,0
0,0,4,0,82,0,130.5,3,2,0,1,0,0,0
0,0,4,3,7,1,140.0,1,2,1,0,0,0,1
0,0,4,3,69,0,48.6,2,2,1,0,0,0,1
0,0,4,0,72,1,110.8,4,2,0,0,0,0,1
0,0,4,0,0,1,97.0,1,2,0,0,0,0,1
3,0,3,1,143,0,112.45,3,2,1,0,0,0,1
3,0,4,0,64,0,138.24,4,2,1,0,0,0,1
1,0,4,0,278,0,94.95,1,2,2,0,0,0,0
0,0,4,0,57,0,148.95,2,3,0,0,0,0,1
0,0,4,0,146,1,106.2,2,2,0,0,0,0,1
4,0,4,0,5,0,122.24,3,2,0,0,0,0,1
0,0,4,0,157,0,90.95,3,2,2,0,0,0,0
0,1,4,3,14,1,90.0,0,2,1,0,0,0,1
3,0,4,0,106,2,140.0,0,3,1,0,0,0,0
0,0,4,1,21,1,183.15,2,2,0,0,0,0,1
0,0,4,0,38,0,170.1,1,2,1,1,0,0,0
0,0,4,3,84,1,79.2,1,2,0,0,0,0,0
0,0,4,3,57,0,94.5,0,1,1,0,0,0,0
0,0,4,0,13,1,111.6,3,2,2,0,0,0,1
0,0,2,0,26,0,99.2,2,1,0,0,0,0,1
0,0,4,0,9,1,123.2,3,2,0,0,0,0,1
0,0,4,0,84,0,78.3,3,2,0,0,0,0,0
0,0,4,0,214,0,108.9,2,1,1,0,0,0,0
0,0,4,0,123,0,76.5,3,2,1,0,0,0,0
0,0,4,0,110,0,108.3,2,2,1,0,0,0,1
3,0,4,0,10,2,164.0,1,2,2,0,0,0,1
3,0,4,0,66,1,99.2,4,2,0,0,0,0,1
0,0,4,0,119,1,119.85,5,2,2,0,0,0,1
0,0,4,0,17,0,63.37,4,1,0,0,0,0,1
3,0,4,0,78,0,97.33,4,2,0,0,0,0,0
3,0,4,1,42,0,129.95,4,2,1,0,0,0,0
0,0,4,0,25,1,85.0,2,1,0,0,0,0,1
0,0,4,3,38,0,112.59,1,2,1,0,0,0,0
0,0,4,0,13,0,149.0,0,2,2,0,0,0,0
3,0,4,0,72,2,127.65,4,2,2,0,0,0,1
1,0,4,0,169,2,97.54,2,2,0,0,0,0,1
5,1,4,1,6,0,316.0,1,2,0,2,0,0,0
0,0,4,0,195,2,90.9,4,1,0,0,0,0,0
0,0,2,0,9,0,65.0,1,1,2,0,4,0,1
0,0,4,0,3,0,105.0,0,1,1,0,0,0,1
3,0,4,0,72,0,119.0,3,3,1,0,0,0,0
0,0,4,3,32,1,65.14,1,1,2,0,0,0,1
0,0,4,0,212,0,84.31,3,2,1,0,0,0,0
0,0,4,0,3,1,98.33,3,1,0,0,0,0,1
0,0,4,0,38,1,81.9,4,2,0,0,0,0,0
3,0,4,0,15,1,141.68,2,2,0,0,0,0,0
3,0,4,0,134,2,139.95,2,2,2,1,0,0,1
3,1,4,0,131,2,137.7,2,3,1,0,0,0,1
0,0,3,0,63,0,71.0,3,1,0,0,0,0,1
0,0,4,0,115,2,123.75,4,2,0,1,0,0,1
0,0,4,3,5,0,82.35,1,1,1,0,0,0,1
0,0,4,3,1,1,127.0,0,2,1,0,0,0,1
3,0,4,0,78,2,142.2,2,3,0,0,0,0,1
0,0,4,0,45,2,85.5,3,1,0,0,0,0,1
0,0,3,0,14,0,62.5,1,1,0,0,0,0,1
0,0,4,0,69,1,135.9,5,2,1,0,0,0,1
0,0,4,3,27,0,139.0,2,2,0,0,0,0,1
0,0,4,0,137,1,75.66,4,1,2,1,0,0,1
0,0,3,0,12,1,58.0,2,2,2,0,0,0,1
0,0,4,3,214,2,96.9,2,2,2,0,0,0,1
0,0,3,0,25,0,72.25,2,2,2,0,0,0,1
0,0,4,0,81,1,76.5,12,2,5,0,0,0,0
0,0,4,0,20,2,80.85,4,2,0,0,0,0,1
0,0,4,0,36,0,168.73,4,2,0,0,0,0,1
0,0,4,0,5,0,131.0,0,2,1,0,0,0,1
0,1,4,0,4,2,100.0,1,1,0,0,0,0,1
0,0,4,1,116,0,96.05,2,2,1,0,0,0,0
0,0,4,3,164,0,108.0,2,2,1,0,0,0,0
5,0,4,0,25,2,229.0,1,2,0,2,0,0,1
3,0,3,0,78,0,60.0,3,2,0,0,0,0,1
0,0,3,0,38,1,80.2,3,2,1,0,0,0,1
0,0,4,0,9,1,156.0,2,2,0,0,0,0,0
3,0,4,0,19,1,130.0,1,3,2,0,0,0,1
3,0,4,0,88,1,102.6,2,2,0,0,0,0,0
3,0,4,0,126,0,126.0,4,2,1,0,0,0,1
3,0,4,0,51,1,139.5,1,2,1,0,0,0,1
0,0,4,0,7,0,171.0,3,2,2,1,0,0,0
0,0,4,0,6,0,129.7,1,1,1,0,0,0,1
0,0,4,0,52,0,78.3,1,2,0,0,0,0,0
0,0,4,0,150,1,126.9,2,2,1,0,0,0,1
0,0,4,0,146,1,116.45,3,2,2,1,0,0,1
0,0,4,3,0,1,117.04,2,1,0,0,0,0,1
0,0,4,3,98,0,94.5,1,2,0,0,0,0,0
0,0,4,0,8,2,116.27,3,2,0,0,0,0,1
0,0,3,0,44,0,85.5,1,2,0,0,0,0,1
0,0,4,0,12,1,92.0,2,2,2,0,0,0,1
0,0,3,1,70,0,109.0,2,2,0,0,0,0,1
0,0,4,0,28,0,104.0,2,2,1,0,0,0,0
0,0,4,3,58,1,116.1,2,2,1,0,0,0,1
0,0,4,0,7,1,89.0,2,1,0,0,0,0,1
3,0,4,0,128,1,97.42,2,2,1,0,0,0,1
0,0,4,0,29,0,81.2,1,2,2,0,0,0,0
0,0,4,0,254,0,119.7,2,1,0,0,0,0,0
0,0,4,0,36,1,100.95,1,2,2,0,0,0,1
0,0,4,3,3,0,90.6,4,2,1,0,0,0,0
0,0,4,0,17,1,67.76,2,2,1,0,0,0,1
0,0,4,0,68,2,96.17,5,2,2,0,0,0,1
0,0,4,0,8,1,83.0,4,2,0,0,0,0,1
3,0,4,0,45,1,131.4,1,3,1,0,0,0,0
0,0,3,0,111,0,72.25,3,2,1,0,0,0,1
3,0,4,0,111,1,155.7,2,3,0,0,0,0,1
0,0,4,0,12,2,124.0,1,2,0,0,0,0,1
0,0,4,0,29,1,96.3,4,2,0,0,0,0,1
3,0,4,0,58,2,123.3,3,3,0,0,0,0,1
0,0,3,0,109,0,72.25,2,2,2,0,0,0,1
0,0,4,0,10,0,101.0,1,2,0,0,0,0,0
3,0,3,0,14,1,98.67,2,2,1,0,0,0,1
0,0,4,3,102,0,108.0,1,2,2,0,0,0,0
0,0,2,0,5,0,65.0,2,1,0,0,2,0,1
0,0,4,3,47,0,108.0,3,2,0,0,0,0,1
0,0,4,3,21,1,129.0,1,2,2,0,0,0,1
0,0,4,0,8,1,151.0,1,2,0,0,0,0,0
0,0,4,3,155,2,86.82,5,2,2,0,0,0,1
3,0,4,0,12,0,111.14,5,2,2,0,0,0,0
0,0,4,3,72,0,74.8,3,2,1,0,0,0,0
0,0,3,0,14,0,43.5,3,2,1,0,0,0,1
5,0,4,0,37,2,207.9,2,2,1,2,0,0,1
0,0,3,0,276,0,95.0,3,2,0,0,0,0,0
0,0,4,0,12,0,111.35,3,2,0,0,0,0,0
0,0,3,0,42,0,85.05,2,2,0,1,0,0,1
0,0,4,0,67,1,135.9,3,2,1,0,0,0,1
5,0,4,0,6,0,196.0,2,2,0,2,0,0,0
